greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
DESERT CRISIS,3970,J A Danahar,1,0,34221,1,0.0,9,[],79142,2022-03-03 17:14
SUNSET PLACES,9741,S Mcdonald,2,0,23242,2,0.07,3.25,[],79142,2022-03-03 17:14
ROSSTEMPLE DUBH,8556,G C Wright,6,0,26563,3,0.5775,3.5,[],79142,2022-03-03 17:14
ERRILL JENNY,7472,J A Danahar,5,0,14434,4,0.21,13,[],79142,2022-03-03 17:14
DERRYFIELD JO,13179,J K Little,4,0,13161,5,0.02,10,[],79142,2022-03-03 17:14
GREENVIEW BLAKE,19501,J K Little,3,0,TTTT2,6,0.3675,2.5,[],79142,2022-03-03 17:14
