greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
CALL BACK JACK,15344,R Thompson,5,0,T1465,1,0.0,3.5,[],79014,2022-03-02 21:16
BOHERASH LUCKY,16976,E A Lagan,2,0,24514,2,0.0,6,[],79014,2022-03-02 21:16
MOSS ROW MONSTER,16776,P Miller,4,0,1T355,3,0.3675,2.88,[],79014,2022-03-02 21:16
ABIGAILS ALBA,17460,P Miller,1,0,6466T,4,0.0,4.5,[],79014,2022-03-02 21:16
POSEIDON,3350,G Strike,6,0,66616,5,0.0,8.5,[],79014,2022-03-02 21:16
LANODY VET,14836,K Blackbird,3,0,41565,6,0.105,7.5,[],79014,2022-03-02 21:16
