greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
FEALEVIEW LASS,15481,P Miller,5,0,52515,1,0.0,4.33,[],79151,2022-03-03 19:09
AVELINES GIRL,13646,G Strike,1,0,3336T,2,0.07,4.5,[],79151,2022-03-03 19:09
DANCE LARRY,13069,R Thompson,4,0,13621,3,0.015,3.25,[],79151,2022-03-03 19:09
KAPALUA,4128,P Miller,3,0,36246,4,0.0,6,[],79151,2022-03-03 19:09
THAT I WILL,17848,E A Lagan,2,0,33634,5,0.0875,7.5,[],79151,2022-03-03 19:09
ALLOWDALE ZOE,17073,J A Teal,6,0,T6122,6,0.245,4.5,[],79151,2022-03-03 19:09
