greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
ONLY ONE,6422,M N May,5,0,43465,1,0.0,4.33,[],78273,2022-02-25 12:06
OPAL,13,D W Wright,1,0,54322,2,0.0875,6,[],78273,2022-02-25 12:06
HIGHVIEW PET,8774,B Heaton,6,0,13434,3,0.0,4,[],78273,2022-02-25 12:06
KNOCKTOO BLACK,17917,W M Lyons,4,0,215T5,4,0.3325,4,[],78273,2022-02-25 12:06
JAGUAR TOD,15678,J G Hurst,3,0,33434,5,0.0,4,[],78273,2022-02-25 12:06
JUGSY,16053,M J Siddall,2,0,62331,6,0.07,8,[],78273,2022-02-25 12:06
