greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
CILLIANS GAME,6557,P M Donovan,2,0,45134,1,0.0,2.38,[],78202,2022-02-24 12:46
DUNHAM SKIPPY,5511,A M P Collett,1,0,43524,2,0.07,3.75,[],78202,2022-02-24 12:46
BALLINTEE CIARA,19116,S Mavrias,3,0,46541,3,0.1925,6,[],78202,2022-02-24 12:46
BIT VIEW BELLE,7993,K Dodington,6,0,42T6T,4,0.015,15,[],78202,2022-02-24 12:46
FWESH ELLA,19608,A Herbert,5,0,TTTT,5,0.2275,5.5,[],78202,2022-02-24 12:46
WAIKIKI GRANNY,12547,S Mavrias,4,0,6TT16,6,0.02,6,[],78202,2022-02-24 12:46
