greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
SPRINGSIDE LILY,15634,C S Fereday,5,0,42455,1,0.0,7,[],79241,2022-03-03 19:44
KILCOONEY LIMIT,16055,C S Fereday,3,0,44643,2,0.02,4.5,[],79241,2022-03-03 19:44
COOLAVANNY BUNDI,16340,P J Doocey,2,0,34425,3,0.0,1.73,[],79241,2022-03-03 19:44
METEORIC RISE,9471,P I Cowdrill,6,0,42156,4,0.0,6,[],79241,2022-03-03 19:44
TOMMYS MAXI,2880,C S Fereday,1,0,36364,5,0.2625,8,[],79241,2022-03-03 19:44
