greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
MILLABBEY FRANK,8329,N J Saunders,3,0,34222,1,0.0,7,[],78720,2022-02-28 16:43
GLENSIDE PARK,19187,G A Rees,2,0,T3141,2,0.02,1.8,[],78720,2022-02-28 16:43
BLACK DOODY,12733,J Andrews,4,0,43314,3,0.42,10,[],78720,2022-02-28 16:43
ROCKVIEW JACK,2533,M A P O&#x27;donnell,6,0,25235,4,0.0,4,[],78720,2022-02-28 16:43
STUNNING ASPERO,17487,T Bedford,5,0,44416,5,0.0,5.5,[],78720,2022-02-28 16:43
ADAMS FIZZY,15463,P W Gregson,1,0,34424,,0.0,,[],78720,2022-02-28 16:43
