greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
YACHT PENNY,7745,J J Luckhurst,5,0,54T21,1,0.0,3,[],78483,2022-02-26 10:53
ZENAS ROSIE,7635,G L Davidson,6,0,15255,1,0.0,11,[],78483,2022-02-26 10:53
CYCLERS SKY,19580,N F Carter,4,0,TTT6,3,0.1925,2.75,[],78483,2022-02-26 10:53
KID BELLA,11094,J J Luckhurst,3,0,23341,4,0.0,4.5,[],78483,2022-02-26 10:53
DEANRIDGE DOVE,9665,A Kelly-Pilgrim,2,0,52542,5,0.07,6.5,[],78483,2022-02-26 10:53
MAGLASS ABOUT,11987,G L Davidson,1,0,564T3,6,0.0,9,[],78483,2022-02-26 10:53
