greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
FENVIEW LOU LOU,219,P J R Steward,1,0,42TT1,1,0.0,4.33,[],78760,2022-02-28 11:09
SAVANA CAMRYN,17387,G A Payne,2,0,TT46T,2,0.0,5.5,[],78760,2022-02-28 11:09
DIEGOS DUCHESS,18118,J Blunt,5,0,45135,3,0.1225,9,[],78760,2022-02-28 11:09
GEELO SAVAGE,16874,J Blunt,4,0,31TTT,4,0.02,4.33,[],78760,2022-02-28 11:09
HARRY HAS STYLE,2198,J Blunt,6,0,16321,5,0.0,4.5,[],78760,2022-02-28 11:09
SAVANA SEBASTIAN,13119,P Tsirigotis,3,0,54243,6,0.1925,3.5,[],78760,2022-02-28 11:09
