greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
TAYSOF MAJESTIC,14807,J E Meek,2,0,11212,1,0.0,3.5,[],78912,2022-03-01 15:02
VIXONS WHISPER,4428,J B Thompson,6,0,54615,2,0.105,7,[],78912,2022-03-01 15:02
COCONUTCHRISTMAS,14341,P A Curtin,1,0,13523,3,0.175,2.5,[],78912,2022-03-01 15:02
COOLY WOOWOO,10557,P A Sallis,4,0,31456,4,0.0,9,[],78912,2022-03-01 15:02
SUPREME ODIN,12146,S M Buckland,5,0,32141,5,0.0,9,[],78912,2022-03-01 15:02
BALLINTEMPLE BOB,8425,P A Sallis,3,0,52351,6,0.1225,4.5,[],78912,2022-03-01 15:02
