greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
CHURCH ST MILLIE,17920,S Watson,3,0,T6264,1,0.0,3.25,[],78627,2022-02-27 11:01
HELLO CHIARA,13776,L J Macmanus,1,0,61135,2,0.0,4.5,[],78627,2022-02-27 11:01
SMURFING MASTER,6539,D Calvert,4,0,33T15,3,0.0,10,[],78627,2022-02-27 11:01
RYECROFT CLEO,13851,R J Overton,2,0,23326,4,0.015,4.5,[],78627,2022-02-27 11:01
TANNERS MATT,12652,D L Cross,6,0,66143,5,0.0,3.25,[],78627,2022-02-27 11:01
GOWLANE RODDY,17765,L J Macmanus,5,0,44444,6,0.07,9,[],78627,2022-02-27 11:01
