greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
SLANEYSIDE ARTIE,1306,R H Tungatt,6,0,T5545,1,0.0,3.25,[],78762,2022-02-28 11:39
GRAIGUES COVE,2851,G A Payne,4,0,35334,2,0.0,4.33,[],78762,2022-02-28 11:39
NANCYHOGANSGOOSE,19126,P S Rea,3,0,5T4TT,3,0.0,5.5,[],78762,2022-02-28 11:39
MURROW DOLLY,19030,R Fitch,1,0,43521,4,0.0,3.75,[],78762,2022-02-28 11:39
GREAT BELIEF,19487,R Devenish,5,0,TTTT4,5,0.2625,9,[],78762,2022-02-28 11:39
SPECKS BEAUTY,7888,R Fitch,2,0,13323,6,0.02,6,[],78762,2022-02-28 11:39
