greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
BROSNA ZIPPERER,9225,D F Carter,1,0,41336,1,0.0,5.5,[],78731,2022-02-28 17:52
MAYWEATHERBEAT,16620,V K Thom,2,0,TTT14,2,0.0,9,[],78731,2022-02-28 17:52
SHANEBOY VELVET,16831,P I Cross,6,0,T6T41,3,0.0,4.33,[],78731,2022-02-28 17:52
NO PLACE FOR ME,6309,P I Cross,3,0,66621,,0.0,,[],78731,2022-02-28 17:52
TOMMYS DESIGN,19588,I J Barnard,4,0,TTT2,,0.0,,[],78731,2022-02-28 17:52
LOLAS COMPANY,19305,J E Craske,5,0,TT231,,0.0,,[],78731,2022-02-28 17:52
