greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
WRIGGLE ROOM,2472,S M Hughes,6,0,65552,1,0.0,2,[],78976,2022-03-02 12:58
POCKET PRINCESS,9206,J K Little,3,0,16624,2,0.105,3.75,[],78976,2022-03-02 12:58
LEAVING AGAIN,5252,D D Porter,4,0,66366,3,0.4025,9,[],78976,2022-03-02 12:58
MASTER BOB,12755,J K Little,2,0,55613,4,0.1925,11,[],78976,2022-03-02 12:58
MOHICAN JUSTINE,16915,S Mcdonald,1,0,312TT,5,0.015,7,[],78976,2022-03-02 12:58
POLLY GO LIGHTLY,2491,A G Rawlings,5,0,35415,6,0.0875,6,[],78976,2022-03-02 12:58
