greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
ARLOS SWEEP,17784,S A Maxwell,4,0,TT36T,1,0.0,3.75,[],78598,2022-02-27 13:13
RODDYS ROCKET,18198,I Page,3,0,5TT36,2,0.0875,9,[],78598,2022-02-27 13:13
DARBYS GOLD,16637,M J Watson,1,0,64T61,3,0.0875,8,[],78598,2022-02-27 13:13
SCALA SALLY,18666,L Eagleton,5,0,41235,4,0.245,3,[],78598,2022-02-27 13:13
SNAZZY JACKO,18059,G Walker,2,0,TT55T,5,0.0,4.33,[],78598,2022-02-27 13:13
PENNYLANE KNIGHT,1778,L Eagleton,6,0,14242,6,0.07,4.5,[],78598,2022-02-27 13:13
