greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
UNDERGROUND AERO,10051,P W Young,6,0,T543T,1,0.0,5,[],79363,2022-03-04 21:28
FARNEYS CHLOE,18326,K P Boon,2,0,T16T3,2,0.1225,5,[],79363,2022-03-04 21:28
BALLYMAC HONEST,10777,M A Wallis,1,0,32515,3,0.3675,7,[],79363,2022-03-04 21:28
SWEET LEAF,11282,L G Tuffin,5,0,T3434,4,0.0875,5,[],79363,2022-03-04 21:28
RIGHT FORK,19006,M A Wallis,3,0,411T6,5,0.0,3,[],79363,2022-03-04 21:28
SLIPPY EVA,10836,S A Cahill,4,0,T1251,6,0.0,5.5,[],79363,2022-03-04 21:28
