greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
BOWER CHRISTY,15284,P J Rosney,2,0,TT333,1,0.0,3.5,[],78426,2022-02-26 13:21
CANDLELIGHTHARRY,13420,P J Rosney,6,0,34226,2,0.03,4,[],78426,2022-02-26 13:21
CREEVY GOLD,14739,J R Hall,1,0,16544,3,0.1575,11,[],78426,2022-02-26 13:21
SPORTING SYDNEY,18150,J R Hall,5,0,54353,4,0.0875,5,[],78426,2022-02-26 13:21
STAYING PATSY,9640,I E Walker,4,0,33T16,5,0.015,5,[],78426,2022-02-26 13:21
HEADFORD HOLLY,10083,S W Deakin,3,0,22336,6,0.07,4,[],78426,2022-02-26 13:21
