greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
ANASTASIA,16770,D Mullins,4,0,25T11,1,0.0,3.5,[],79361,2022-03-04 20:54
MILLBANK PEACH,17624,D P Brabon,1,0,41141,2,0.015,2.75,[],79361,2022-03-04 20:54
LONGVALE JIM,16330,K P Boon,2,0,1T242,3,0.02,5.5,[],79361,2022-03-04 20:54
ANTIGUA BLUEY,19101,M A Wallis,3,0,344T2,4,0.105,8,[],79361,2022-03-04 20:54
MILTON MIA,16528,H J Dimmock,6,0,45311,5,0.02,5.5,[],79361,2022-03-04 20:54
RIADA LUCKY,19315,P W Young,5,0,T1322,6,0.105,12,[],79361,2022-03-04 20:54
