greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
SALACRES BREWER,17948,P H Harnden,1,0,165T5,1,0.0,5,[],79193,2022-03-03 13:09
SALACRES MAYBACH,19722,P H Harnden,4,0,,2,0.1925,5,[],79193,2022-03-03 13:09
ALIEN BRIAN,12339,F J Gray,5,0,T1465,3,0.07,10,[],79193,2022-03-03 13:09
KEEPERHILL TIGER,2949,M J Richards,6,0,44232,4,0.0,6.5,[],79193,2022-03-03 13:09
A LITTLE PROFIT,14590,S J Roberts,2,0,445T6,5,0.3675,2.1,[],79193,2022-03-03 13:09
BORSTAL BREAKOUT,18233,J T Foster,3,0,6TTT3,6,0.525,7,[],79193,2022-03-03 13:09
