greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
KRANKY BRETT,17207,R B York,2,0,41TTT,1,0.0,6,[],78968,2022-03-01 10:41
ROSSETTI,15361,M A Wallis,4,0,T6T65,2,0.07,7,[],78968,2022-03-01 10:41
FORMEL JET,3776,M A Wallis,6,0,5TTT3,3,0.015,7,[],78968,2022-03-01 10:41
SLIPPY BUFF,12524,R B York,1,0,31421,4,0.0,2.2,[],78968,2022-03-01 10:41
VICARAGE HUMBUG,11962,A M Kirby,3,0,TTT22,5,0.0,6,[],78968,2022-03-01 10:41
PEERLESS PERCY,17726,J Daly,5,0,TT454,6,0.0875,5,[],78968,2022-03-01 10:41
