greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
KELSEYS MILLIE,12753,N J Saunders,3,0,32263,1,0.0,1.83,[],78870,2022-03-01 21:31
MISS UNIQUE,17307,K M Grayson,4,0,25531,2,0.02,5.5,[],78870,2022-03-01 21:31
HIGHVIEW BRANDY,11489,J M Walton,2,0,32164,3,0.14,8,[],78870,2022-03-01 21:31
MILLHOUSE QUEEN,15569,P D Sanderson,5,0,22136,4,0.2975,3.5,[],78870,2022-03-01 21:31
DA PINTO KID,5621,N J Saunders,1,0,56524,5,0.0,10,[],78870,2022-03-01 21:31
