greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
KANTURK SPORT,16136,L J Macmanus,6,0,61124,1,0.0,3.5,[],79083,2022-03-02 19:18
KANES ANNA,17767,D L Cross,4,0,43611,2,0.105,10,[],79083,2022-03-02 19:18
BLACK FLYER,15994,D L Cross,1,0,11622,3,0.1225,4.33,[],79083,2022-03-02 19:18
TILE KICKER,14377,M Haythorne,5,0,66141,4,0.015,3.5,[],79083,2022-03-02 19:18
BUSINESS DREAMER,17056,K Bowman,2,0,TT442,5,0.07,6,[],79083,2022-03-02 19:18
VALE BLONDE,18184,L J Macmanus,3,0,56345,6,0.0,5,[],79083,2022-03-02 19:18
