greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
SCARSDALE LASSIE,18329,P Meek,3,0,23T33,1,0.0,2.5,[],79167,2022-03-03 20:21
SPORTING PACINO,2706,J R Hall,6,0,24345,2,0.105,9,[],79167,2022-03-03 20:21
PENNYS ARAMAY,16664,P Naylor,5,0,63553,3,0.2275,7.5,[],79167,2022-03-03 20:21
HELLO PATCH,15628,I E Walker,1,0,41112,4,0.105,3,[],79167,2022-03-03 20:21
MOANTEEN MAGIC,4872,J P Lambe,4,0,64634,5,0.015,8.5,[],79167,2022-03-03 20:21
LAKEVIEW NEWS,18455,S A Aveline,2,0,25231,6,0.1575,5.5,[],79167,2022-03-03 20:21
