greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
BLACK BONNIE,11934,M A Fisher,3,0,145TT,1,0.0,2.25,[],78677,2022-02-27 18:33
BARKIN MAD ANDY,1307,R Fitch,1,0,45622,2,0.35,4.33,[],78677,2022-02-27 18:33
GEO POTHWAR,18937,J Bloomfield,2,0,45115,3,0.07,7,[],78677,2022-02-27 18:33
LOCKDOWN WINSTON,4957,J M Ray,5,0,24215,4,0.0,13,[],78677,2022-02-27 18:33
SAVANA GIFT,7704,G A Payne,4,0,53332,5,0.1925,5,[],78677,2022-02-27 18:33
TUCKEYS PRINCE,791,R Fitch,6,0,23413,6,0.02,5.5,[],78677,2022-02-27 18:33
