greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
TO TONE MARS,9942,M E Wiley,4,0,43532,1,0.0,4.5,[],78472,2022-02-26 11:31
ADORABLE EMMA,12744,P W Young,5,0,35433,2,0.245,3.5,[],78472,2022-02-26 11:31
BUBBLY POSH,3040,P W Young,6,0,12652,3,0.0,3.75,[],78472,2022-02-26 11:31
COOLRUSS JOHN,1194,K M O&#x27;flaherty,2,0,55443,4,0.0875,4.5,[],78472,2022-02-26 11:31
RAMAT CORALIE,3025,B Doyle,1,0,44133,5,0.175,8,[],78472,2022-02-26 11:31
RIPPLE AFFECT,19469,J S J Simpson,3,0,TTTT6,6,99.9,7,[],78472,2022-02-26 11:31
