greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
GAVINS RODDICK,8175,M N Fenwick,6,0,23244,1,0.0,3.5,[],78672,2022-02-27 20:38
FIRE ALARM,18593,D K Hurlock,5,0,62211,2,0.1225,5,[],78672,2022-02-27 20:38
DECISIVE JULIE,13710,M N Fenwick,3,0,33514,3,0.02,9,[],78672,2022-02-27 20:38
OLLYS LUCY,11554,A M P Collett,1,0,43213,4,0.07,2.75,[],78672,2022-02-27 20:38
TOOK THE CREAM,18408,B D O&#x27;sullivan,2,0,51534,5,0.07,6,[],78672,2022-02-27 20:38
ASHVILLE RAIDER,16521,D K Hurlock,4,0,26114,6,0.0875,7,[],78672,2022-02-27 20:38
