greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
ROYSTON TOM,18880,L J Stephenson,5,0,T6414,1,0.0,3.25,[],78445,2022-02-26 19:26
CONEY GEORGE,7118,K Hodson,1,0,62335,2,0.28,3.75,[],78445,2022-02-26 19:26
BOHERASH MARIAN,19633,J M Lowe,2,0,TT,3,0.14,7,[],78445,2022-02-26 19:26
COOLAVANNY NOEL,13346,K Hodson,3,0,45163,4,0.0875,3.25,[],78445,2022-02-26 19:26
KEEFILL ORLA,8911,B Draper,4,0,21136,5,0.0,7,[],78445,2022-02-26 19:26
KURO CARTEL,13839,J M Walton,6,0,13566,6,0.0875,9.5,[],78445,2022-02-26 19:26
