greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
INNFIELD COLE,15073,P A Sallis,2,0,33423,1,0.0,2.75,[],78772,2022-02-28 14:07
SKYFALL LIMA,9888,P A Sallis,6,0,31443,2,0.0,5.5,[],78772,2022-02-28 14:07
RATTLING BOOTS,9560,A J Dunn,1,0,31211,3,0.315,10,[],78772,2022-02-28 14:07
TALLY HO FREDDY,12373,C D Marston,3,0,15544,4,0.105,5,[],78772,2022-02-28 14:07
GILLANDS LAD,8470,A K Jenkins,5,0,26TT1,5,0.105,5,[],78772,2022-02-28 14:07
HEATHERS CHARM,18092,J E Meek,4,0,13541,6,0.1575,4.5,[],78772,2022-02-28 14:07
