greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
MONAMOLIN MIMI,12393,A Kelly-Pilgrim,5,0,15513,1,0.0,6,[],78226,2022-02-24 16:18
RAFIKI BALOO,13477,D W Lee,4,0,56156,2,0.0875,7,[],78226,2022-02-24 16:18
CHESTNUT TOMMY,16403,J S Atkins,3,0,36453,3,0.105,4.5,[],78226,2022-02-24 16:18
PUKKA ANYTIME,12031,J Turner,1,0,11334,4,0.175,2.5,[],78226,2022-02-24 16:18
BALLYMAC DARASSO,9291,J W Reynolds,2,0,14TT4,5,0.07,3.5,[],78226,2022-02-24 16:18
