greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
BEAMING RICARDO,14996,A J Dunn,6,0,63233,1,0.0,5,[],79341,2022-03-04 14:52
MARYS MAJESTIC,15117,K Billingham,5,0,12331,2,0.02,6,[],79341,2022-03-04 14:52
SKYFALL PARIS,10139,P A Sallis,4,0,23425,3,0.02,2.2,[],79341,2022-03-04 14:52
LAHINCH COCO,18922,A J Dunn,1,0,55311,4,0.1225,8,[],79341,2022-03-04 14:52
COOLSIDE FLOWER,18369,S M Buckland,2,0,25216,5,0.105,8,[],79341,2022-03-04 14:52
BIT VIEW BARRY,18534,C Jones,3,0,55553,6,99.9,5,[],79341,2022-03-04 14:52
