greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
FAIRHILL PAT,15523,G C Wright,1,0,14361,1,0.0,4.5,[],78286,2022-02-25 12:28
FIRE HEIGHT LOLA,10876,J A Danahar,6,0,15665,2,0.1575,2.88,[],78286,2022-02-25 12:28
DISTANT BEAUTY,16860,P R Foster,2,0,43635,3,0.105,2.88,[],78286,2022-02-25 12:28
YANKEE LOLA,15664,G C Wright,4,0,31154,4,0.07,11,[],78286,2022-02-25 12:28
WAYWARD LAD,4265,A M Kibble,3,0,23163,5,0.07,8,[],78286,2022-02-25 12:28
GO ON MY GIRL,12756,P V Swadden,5,0,32255,6,0.0,7,[],78286,2022-02-25 12:28
