greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
ELLAND LANE BOY,13863,H Burton,6,0,32465,1,0.0,3,[],78596,2022-02-27 12:43
MYSTERIOUS CLOUD,9684,C H Raymond,5,0,6414T,2,0.0,6.5,[],78596,2022-02-27 12:43
MISE CONOR,10673,L Eagleton,1,0,14433,3,0.0,2.88,[],78596,2022-02-27 12:43
BUTTERBRIDGE KAZ,14143,R Rotherham,4,0,T1566,4,0.21,15,[],78596,2022-02-27 12:43
DIPTON REX,16911,R F Bennett,2,0,41462,5,0.015,4,[],78596,2022-02-27 12:43
CANYA WILLYA,1781,K A Kennedy,3,0,26212,6,0.14,7.5,[],78596,2022-02-27 12:43
