greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
MISS QUEEN BEE,11147,K Billingham,5,0,45244,1,0.0,4.5,[],78914,2022-03-01 15:38
SUPREME SIF,12451,S M Buckland,1,0,56333,2,0.02,5.5,[],78914,2022-03-01 15:38
SKYFALL JAMES,15851,P A Sallis,2,0,62633,3,0.1925,3,[],78914,2022-03-01 15:38
CLOUGH BABYSHARK,617,C S Fereday,6,0,31352,4,0.0,4,[],78914,2022-03-01 15:38
BUFFALO BILLY,19561,P A Curtin,4,0,TTTT5,5,0.1575,15,[],78914,2022-03-01 15:38
FLYHIGH BEAUTY,18349,A J Dunn,3,0,33214,6,0.28,4.5,[],78914,2022-03-01 15:38
