greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
POTENT TOUCH,13227,A Harrison,4,0,T3611,1,0.0,1.67,[],79134,2022-03-03 16:23
DANISH DYNAMITE,15897,T C Heilbron,6,0,24152,2,0.2625,4.33,[],79134,2022-03-03 16:23
SONIC VEGAS,17862,S G Tighe,1,0,12644,3,0.21,12,[],79134,2022-03-03 16:23
ICE OF DIAMONDS,10401,J J Fenwick,5,0,4T423,4,0.015,13,[],79134,2022-03-03 16:23
MARLFIELD MIA,15962,J J Fenwick,2,0,63114,5,0.3675,9,[],79134,2022-03-03 16:23
KILLIEFORD DEFOE,15415,N S Black,3,0,3311T,6,99.9,6,[],79134,2022-03-03 16:23
