greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
SILVERHILL PADGE,19499,W M Lyons,1,0,TTT24,1,0.0,4.33,[],79248,2022-03-04 11:21
PENNYS SLEUTH,17135,B Heaton,6,0,32353,2,0.21,3,[],79248,2022-03-04 11:21
SHANCOL RASHFORD,14281,M J Siddall,5,0,11125,3,0.3675,3.5,[],79248,2022-03-04 11:21
BETSYS MAUREEN,10846,B Heaton,2,0,365TT,4,0.015,7,[],79248,2022-03-04 11:21
PENNYS TESLA,12351,J Scott,4,0,55266,5,0.105,7.5,[],79248,2022-03-04 11:21
PIERCESTOWN BOX,15441,M J Siddall,3,0,15516,6,0.245,7,[],79248,2022-03-04 11:21
