greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
MOSS ROW AINE,18147,T Kibble,1,0,21244,1,0.0,4,[],78705,2022-02-28 12:43
AVONGATE SOFIA,16019,G Vincent,3,0,63635,2,0.455,5,[],78705,2022-02-28 12:43
WAIKIKI CREAM,12894,T Kibble,2,0,56245,3,0.02,6.5,[],78705,2022-02-28 12:43
TALKING MAGPIE,15494,S R Pilgrim,4,0,55563,4,0.1925,5,[],78705,2022-02-28 12:43
TIP AWAY PENNY,18212,D D Porter,6,0,45623,5,0.0,3.5,[],78705,2022-02-28 12:43
SOURHILL LEE,1988,D D Porter,5,0,32211,6,0.02,5.5,[],78705,2022-02-28 12:43
