greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
FOOTFIELD DAISY,12385,D Jeans,4,0,22T11,1,0.0,4.5,[],78819,2022-02-28 20:43
MAKEIT LOULOU,6632,F J Gray,1,0,35632,2,0.03,3.75,[],78819,2022-02-28 20:43
WINETAVERN CURLY,5814,P H Harnden,6,0,42231,3,0.1925,3.75,[],78819,2022-02-28 20:43
MAKEIT A DREAM,11937,F J Gray,2,0,52421,4,0.49,9,[],78819,2022-02-28 20:43
RIDGEDALE MANNIX,15615,J Bloomfield,5,0,63514,5,0.245,2.63,[],78819,2022-02-28 20:43
MAKEIT FOR ELLA,10473,F J Gray,3,0,34T6T,,0.0,,[],78819,2022-02-28 20:43
