greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
HOLLYHILL EABHA,18656,S A Clark,4,0,32242,1,0.0,2.88,[],78643,2022-02-27 12:09
IN THE GHETTO,13859,E Gowler,6,0,41354,2,0.105,4,[],78643,2022-02-27 12:09
OVERALL,2139,N I Wills,1,0,14336,3,0.3675,7,[],78643,2022-02-27 12:09
HERECOMESDANNY,2324,P Crowson,5,0,54633,4,0.015,5,[],78643,2022-02-27 12:09
FOOTFIELD JADE,18675,L E Morrison,2,0,23T51,5,0.07,8,[],78643,2022-02-27 12:09
THISMANISOURS,17291,N I Wills,3,0,53551,6,0.525,5,[],78643,2022-02-27 12:09
