greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
SOME TRILLER,11141,P Timmins,1,0,53142,1,0.0,3.75,[],78741,2022-02-28 20:06
MILLION SPY,12048,A O Hopkins,6,0,T1554,2,0.1225,4,[],78741,2022-02-28 20:06
BILLIS HAWK,2679,M T Munslow,3,0,T2331,3,0.07,5,[],78741,2022-02-28 20:06
BOYNEPARK FRAN,8771,J Gray,5,0,32211,4,0.1575,7,[],78741,2022-02-28 20:06
COYOTE KENDOR,19671,S Moore,2,0,TTTTT,5,0.015,4.5,[],78741,2022-02-28 20:06
NOELLES TORELLO,14959,P C White,4,0,66TTT,6,0.2625,5,[],78741,2022-02-28 20:06
