greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
PENNIMENT KEEN,8136,B Denby,1,0,612T4,1,0.0,8,[],78738,2022-02-28 19:16
OPELKA,17940,A Stone,3,0,23313,2,0.2275,2.88,[],78738,2022-02-28 19:16
MUCKY CARMAC,15737,P M Holland,5,0,T3413,3,0.105,6,[],78738,2022-02-28 19:16
TOWSTAR PERONI,2714,C N Wilton,2,0,2112T,4,0.245,11,[],78738,2022-02-28 19:16
GLENHEAD KING,7666,A Stone,6,0,32255,5,0.3675,2.88,[],78738,2022-02-28 19:16
GUMMY BEAR,19557,L Cook,4,0,TTTT1,6,0.455,5,[],78738,2022-02-28 19:16
