greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
MAPLE PATSY,11254,B Doyle,3,0,42165,1,0.0,5.5,[],78475,2022-02-26 12:16
BUTDAREWASFOUR,13206,G E Evans,5,0,61163,2,0.21,9,[],78475,2022-02-26 12:16
AWARD WINNER,11050,M P Brown,6,0,52542,3,0.0,5,[],78475,2022-02-26 12:16
ONE FOR ANDY,12528,M P Brown,1,0,14614,4,0.0875,4,[],78475,2022-02-26 12:16
CONG FREE,18104,M L Locke,4,0,34121,5,0.3325,7,[],78475,2022-02-26 12:16
GRANREE KID,15487,J M Liles,2,0,23441,6,0.1575,2.63,[],78475,2022-02-26 12:16
