greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
RAIL MCCOY,12742,M A Wallis,4,0,TTT3T,1,0.0,4.5,[],79357,2022-03-04 19:36
ANTIGUA SOCKS,13491,M A Wallis,2,0,T1415,2,0.28,3,[],79357,2022-03-04 19:36
EARLY KNIGHT,17059,M A Wallis,6,0,12125,3,0.1225,3,[],79357,2022-03-04 19:36
KNOCKBOY KAY,19509,D P Brabon,5,0,TTT1,4,0.105,4,[],79357,2022-03-04 19:36
DEADLY TORNADO,16435,J G Mullins,1,0,63336,5,0.02,21,[],79357,2022-03-04 19:36
BALLYMAC JET,19741,S Anderson,3,0,,,0.0,,[],79357,2022-03-04 19:36
