greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
BULL RUN BREXIT,13170,D Calvert,2,0,16654,1,0.0,15,[],78499,2022-02-26 15:02
MOUNTCASHEL JAZZ,6430,S R Parker,5,0,42211,2,0.105,5,[],78499,2022-02-26 15:02
JETS BLACK GIRL,13105,P Prior,1,0,T3152,3,0.0,4,[],78499,2022-02-26 15:02
RUSSANDA JUNE,3074,S R Parker,3,0,12123,4,0.0,2.75,[],78499,2022-02-26 15:02
HAVEN FLYER,7257,M Haythorne,6,0,66136,5,0.03,8,[],78499,2022-02-26 15:02
MIDDLETON HAZE,13135,S R Parker,4,0,54142,6,0.14,3.75,[],78499,2022-02-26 15:02
