greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
MOHICAN SEAN,14530,S Mcdonald,5,0,56666,1,0.0,3.25,[],79269,2022-03-04 13:28
BROSNA PET,15104,S Mcdonald,2,0,41244,2,0.07,2.88,[],79269,2022-03-04 13:28
POTTERSFIELD,11469,G E Hepden,1,0,54634,3,0.0,3,[],79269,2022-03-04 13:28
TIP AWAY PENNY,18212,D D Porter,6,0,56235,4,0.14,9,[],79269,2022-03-04 13:28
BOYNEPARK IRWIN,6988,D O Pearce,3,0,63456,5,0.015,19,[],79269,2022-03-04 13:28
WORKTOP,15870,M W Jeans,4,0,36131,6,0.105,7.5,[],79269,2022-03-04 13:28
