greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
MISTER BRENTFORD,2723,M J Dartnall,6,0,2T541,1,0.0,3.5,[],59454,2021-10-12 12:01
LETTER PAT,15886,M J Dartnall,1,0,21333,2,0.1575,5.5,[],59454,2021-10-12 12:01
KITMINS MAGGIE,9757,A M P Collett,5,0,45122,3,0.14,6,[],59454,2021-10-12 12:01
BOYNEPARK SAM,14848,P M Donovan,3,0,T4T52,4,0.2625,2.75,[],59454,2021-10-12 12:01
CAPE HARBOUR,16512,K Dodington,2,0,2612T,5,0.175,6,[],59454,2021-10-12 12:01
SPRINGWELL SULLY,10941,A M P Collett,4,0,3TTTT,6,0.0,9,[],59454,2021-10-12 12:01
