greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
FAUGHAN REBEL,7194,R F Yeates,6,0,12T14,1,0.0,8,[],78662,2022-02-27 17:44
ANTIGUA CUDDLES,16386,M A Wallis,2,0,4126T,2,0.0875,9,[],78662,2022-02-27 17:44
DRUIDS WHY SO,16458,R Jury,4,0,22TTT,3,0.14,10,[],78662,2022-02-27 17:44
LEMON TOSSY,18340,J Bloomfield,1,0,51T22,4,0.07,6.5,[],78662,2022-02-27 17:44
LAUTARO,17794,P Janssens,5,0,TTT21,5,0.0,1.44,[],78662,2022-02-27 17:44
CHELMS SWITCH,16568,J G Mullins,3,0,4T451,6,0.1575,13,[],78662,2022-02-27 17:44
