greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
BALLYHOOLY ANNA,2301,R M Emery,2,0,52443,1,0.0,5.5,[],78326,2022-02-25 12:31
BURKOS PEARL,12312,S A Saberton,3,0,56643,2,0.175,3.75,[],78326,2022-02-25 12:31
CHUCKER,5324,D K Hurlock,6,0,42425,3,0.07,4.5,[],78326,2022-02-25 12:31
SHE GO CRAZY,13865,S A Clark,1,0,15534,4,0.105,8,[],78326,2022-02-25 12:31
MUNIE BLUE,365,S A Clark,5,0,466T3,5,0.1925,5.5,[],78326,2022-02-25 12:31
BALISTIC MOLLY,11747,D K Hurlock,4,0,51522,6,0.0,3.5,[],78326,2022-02-25 12:31
