greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
WAIKIKI BOMBER,17549,H Burton,1,0,T5TTT,1,0.0,2.5,[],78595,2022-02-27 12:28
INDIAN BLACK,13399,J Watson,3,0,566T1,2,0.07,8,[],78595,2022-02-27 12:28
KILMESSAN KYLE,16363,H Burton,5,0,33111,3,0.28,4.33,[],78595,2022-02-27 12:28
WISE BANDIT,14456,G Walker,2,0,233T3,5,0.07,5.5,[],78595,2022-02-27 12:28
DROMKEEN STORM,13141,W Sheldon,6,0,54254,6,99.9,11,[],78595,2022-02-27 12:28
LIFFEYSIDE PATSY,19541,D Bowe,4,0,TT1,,0.0,,[],78595,2022-02-27 12:28
