greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
JUSTINS BLACKIE,4796,C Mcnicholas,1,0,3T214,1,0.0,4.5,[],78850,2022-03-01 15:09
EASY WINNER,13531,S Linley,2,0,T66T5,2,0.0,3.75,[],78850,2022-03-01 15:09
KINNEGO LOUGH,18697,P Miller,4,0,T3T32,3,0.0,2.2,[],78850,2022-03-01 15:09
CRAFTY AZZURO,9959,J A Teal,6,0,24644,4,0.0,6,[],78850,2022-03-01 15:09
ALLOWDALE EMMA,3324,J A Teal,5,0,13562,5,0.1575,13,[],78850,2022-03-01 15:09
DAY OF JUDGEMENT,4115,C Mcnicholas,3,0,6TTT5,6,0.015,11,[],78850,2022-03-01 15:09
