greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
SLANEYSIDE HULK,11152,M L Locke,2,0,61424,1,0.0,5,[],78480,2022-02-26 13:33
MAYSES STAN,15594,M E Wiley,6,0,55415,2,0.07,3.5,[],78480,2022-02-26 13:33
CHILLI JULIET,18812,P W Young,3,0,T6661,3,0.1225,4.33,[],78480,2022-02-26 13:33
UNDERGROUND GIRL,14802,P W Young,1,0,66141,4,0.0,3.75,[],78480,2022-02-26 13:33
URRY UP ALEX,15807,G E Evans,5,0,52466,5,0.02,5,[],78480,2022-02-26 13:33
NARABANE EMMA,1112,J S J Simpson,4,0,T4536,6,0.0,11,[],78480,2022-02-26 13:33
