greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
WESTFORTH HARLEY,6793,G A Stark,1,0,64363,1,0.0,3.5,[],78877,2022-03-01 19:51
QUEEN JAY LO,14338,A Harrison,2,0,62564,2,0.0,3.25,[],78877,2022-03-01 19:51
TORAS LIAMY,19388,R Hale,3,0,TTT55,3,0.0,6,[],78877,2022-03-01 19:51
SOME ROSIE,11466,H Burton,4,0,56355,,0.0,,[],78877,2022-03-01 19:51
BRAMBLE SUPERMAC,18651,S Anderson,5,0,35245,,0.0,,[],78877,2022-03-01 19:51
BLAKES CUCKOO,1252,T G Edgar,6,0,46435,,0.0,,[],78877,2022-03-01 19:51
