greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
RECORD RAINBOW,17179,P A Curtin,4,0,41453,1,0.0,4.33,[],79338,2022-03-04 13:57
DA DONN,18789,A J Dunn,3,0,332T2,2,0.105,2.88,[],79338,2022-03-04 13:57
ON POINT,11594,P A Curtin,6,0,32155,3,0.1925,2.5,[],79338,2022-03-04 13:57
MILLE MIGLIA,15313,P A Curtin,1,0,5554T,4,0.105,21,[],79338,2022-03-04 13:57
POSH CARRANNA,11661,K Billingham,2,0,T244T,5,0.14,8,[],79338,2022-03-04 13:57
ATHERTON PARK,18641,C Jones,5,0,55653,6,0.35,8,[],79338,2022-03-04 13:57
