greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
LEMMING PILOT,18279,A R Upton,2,0,141T4,1,0.0,3.75,[],78824,2022-03-01 11:36
MOANTEEN DREAM,10888,S W Deakin,1,0,44221,2,0.4025,8.5,[],78824,2022-03-01 11:36
ANNADOWN LINDA,10539,S W Deakin,3,0,6T226,3,0.07,3.25,[],78824,2022-03-01 11:36
HORSE POWER,16806,N M Slowley,4,0,66412,4,0.2975,8.5,[],78824,2022-03-01 11:36
BOWER PICKLES,11880,P J Rosney,6,0,41532,5,0.14,3,[],78824,2022-03-01 11:36
WAIKIKI DANNY,8366,P Naylor,5,0,65222,6,0.105,7.5,[],78824,2022-03-01 11:36
