greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
EASY KID,12375,J E Meek,3,0,T41T4,1,0.0,3.25,[],79236,2022-03-03 18:17
ELDERBERRY JANUS,14218,P I Cowdrill,2,0,13T53,2,0.07,4,[],79236,2022-03-03 18:17
SKYFALL RUBEN,10361,P A Sallis,5,0,12343,3,0.0,3.25,[],79236,2022-03-03 18:17
GOLDIES SYMNSY,7763,C S Fereday,4,0,24135,4,0.1575,8,[],79236,2022-03-03 18:17
BEAMING NUMEN,18523,G A Griffiths,6,0,53553,5,0.0875,6,[],79236,2022-03-03 18:17
HOLYCROSS TED,15072,K Billingham,1,0,44115,6,0.015,9,[],79236,2022-03-03 18:17
