greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
DROPSY OF COURSE,14477,N M Slowley,1,0,46251,1,0.0,5.5,[],78695,2022-02-28 13:06
LEVANTE QUEEN,6854,R Williams,2,0,53645,2,0.1225,5.5,[],78695,2022-02-28 13:06
HARTON LARRY,6202,I E Walker,3,0,35463,3,0.2275,4,[],78695,2022-02-28 13:06
DROOPYS EQUATION,19222,N P Ralph Jnr,4,0,TT432,4,0.07,2.38,[],78695,2022-02-28 13:06
GLENGAR PAULINE,12707,N G Britton,5,0,13522,5,0.1925,9,[],78695,2022-02-28 13:06
EMKAY SAMMY,13057,G B Ballentine,6,0,6153T,6,0.015,8,[],78695,2022-02-28 13:06
