greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
KISHLAWN ORLA,14609,P A Braithwaite,6,0,T5223,1,0.0,2.88,[],78821,2022-02-28 21:18
DERRAMORE QUEEN,10076,J Bloomfield,4,0,41524,2,0.1575,3,[],78821,2022-02-28 21:18
FOOTFIELD PAUL,17821,D Jeans,3,0,12624,3,0.21,5.5,[],78821,2022-02-28 21:18
AGINCOURT ONYX,9390,C King,1,0,4TT36,4,0.015,9,[],78821,2022-02-28 21:18
FABULOUS SIERRA,9033,L G Tuffin,5,0,544T3,5,0.015,4.33,[],78821,2022-02-28 21:18
TIPTRONIC,11016,F J Gray,2,0,41346,6,0.1225,15,[],78821,2022-02-28 21:18
