greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
LEEVALLEY ALI,3846,T M Levers,6,0,TT523,1,0.0,2.63,[],59522,2021-10-12 21:02
KEYLIGHT STAR,8574,D W Lee,3,0,45242,2,0.105,5.5,[],59522,2021-10-12 21:02
PESKY PARIS,15774,T M Levers,4,0,26143,3,0.02,5.5,[],59522,2021-10-12 21:02
TYPICAL ILLUSION,14715,D W Lee,5,0,21446,4,0.3325,4.33,[],59522,2021-10-12 21:02
LAND OF OZ,14418,A Kelly-Pilgrim,2,0,41631,5,0.0,5.5,[],59522,2021-10-12 21:02
TUXEDO HOBO,17014,M K Smith,1,0,TTT16,6,0.07,8,[],59522,2021-10-12 21:02
