greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
CHELMS KEITH,17693,J G Mullins,3,0,1T342,1,0.0,5.5,[],78663,2022-02-27 18:02
MIDFIELD DUKE,18044,V A Lea,2,0,1T523,2,0.1225,6,[],78663,2022-02-27 18:02
RESTLESS LASS,6192,G F Murphy,1,0,4312T,3,0.015,11,[],78663,2022-02-27 18:02
LEMON REUBEN,10538,J Bloomfield,5,0,TT3T4,4,0.0,7,[],78663,2022-02-27 18:02
FATBOYZ TRIXIE,14485,M A Wallis,4,0,TTTT5,5,0.015,4.5,[],78663,2022-02-27 18:02
ONEFORTHELAKE,17791,P Janssens,6,0,232TT,6,0.0875,2.2,[],78663,2022-02-27 18:02
