greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
BRUTUS BULLET,1482,B S Green,4,0,24122,1,0.0,15,[],78525,2022-02-26 18:43
MIKEYS HEIR,15568,S A Cahill,3,0,416T2,2,0.07,3.5,[],78525,2022-02-26 18:43
POCKET LULU,9866,S A Cahill,5,0,13313,3,0.0,6,[],78525,2022-02-26 18:43
SONNY THE KID,18394,D D Knight,6,0,25411,4,0.105,4.5,[],78525,2022-02-26 18:43
INDESATCHEL,18293,J J Heath,1,0,31232,5,0.07,2.88,[],78525,2022-02-26 18:43
DO IT ELI,10050,A R Keppie,2,0,TTT15,6,0.0875,5.5,[],78525,2022-02-26 18:43
