greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
KNOCKDUFF FLAME,19047,P W Young,2,0,T5452,1,0.0,7,[],78550,2022-02-26 19:12
NATURAL PHANTOM,17266,M E Wiley,6,0,T1263,2,0.3325,4,[],78550,2022-02-26 19:12
SO WRONG,17084,D Mullins,3,0,43531,3,0.07,3.25,[],78550,2022-02-26 19:12
PLUCKS PENNY,15874,P W Young,1,0,T1326,4,0.14,8,[],78550,2022-02-26 19:12
PRINCE HAPPY,12406,M P Brown,5,0,21314,5,0.2975,4.5,[],78550,2022-02-26 19:12
MAYSES OLLIE,15752,M E Wiley,4,0,52356,6,0.0,4.5,[],78550,2022-02-26 19:12
