greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
COME ON BUDDY,12216,A G Rawlings,5,0,55254,1,0.0,9,[],78969,2022-03-02 11:13
MOHICAN ZOA,18755,S Mcdonald,6,0,15565,2,0.0,5,[],78969,2022-03-02 11:13
MAGICAL LESLEY,1963,A M Kibble,3,0,22144,3,0.02,5,[],78969,2022-03-02 11:13
BETTYVILLE BLITZ,8841,T Kibble,2,0,15236,4,0.21,3.75,[],78969,2022-03-02 11:13
SPRINGWELL POLLY,92,G C Wright,1,0,25121,5,0.21,4.5,[],78969,2022-03-02 11:13
KNOCKNAVEIGH LAD,18434,T Kibble,4,0,TT214,6,0.1225,3.75,[],78969,2022-03-02 11:13
