greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
HOW YEH BARNEY,19267,M E Westwood,5,0,TT234,1,0.0,4.5,[],78679,2022-02-27 19:07
BLUE SO MAN,15482,P S Rea,6,0,44323,2,0.2625,2.1,[],78679,2022-02-27 19:07
SAVANA WINGS,14148,G A Payne,2,0,45362,3,0.07,5,[],78679,2022-02-27 19:07
BLACKROSE CONNA,14117,J M Ray,1,0,32116,4,0.07,9,[],78679,2022-02-27 19:07
DIEGOS ACTIVE,16966,J M Ray,3,0,24515,5,0.1575,7,[],78679,2022-02-27 19:07
PLAZA BABY SOCKS,17228,A Ioannou,4,0,54153,6,0.175,8,[],78679,2022-02-27 19:07
