greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
SANDERO,16030,P Webster,3,0,5T6T6,1,0.0,4.5,[],79118,2022-03-03 12:13
CRACKAWAY MAGIC,13496,M A P O&#x27;donnell,2,0,56342,2,0.02,4,[],79118,2022-03-03 12:13
CRINKILLFORGOTME,16384,D L Fretwell,6,0,45236,3,0.0,9,[],79118,2022-03-03 12:13
HELLO MARY LOU,14502,T Bedford,1,0,21444,4,0.0875,5.5,[],79118,2022-03-03 12:13
PLUGGER MILLS,1765,J R Smith,5,0,32444,5,0.0,19,[],79118,2022-03-03 12:13
MAGNA BRENNAN,17754,B Draper,4,0,22153,6,0.0,2.2,[],79118,2022-03-03 12:13
