greyhound,id_greyhound,trainer,number,non_runner,form,position,distance_beaten,sp,odds,id_race,date
CROSSFIELD LARRY,19622,A J Dunn,3,0,TTTT3,1,0.0,4.5,[],79244,2022-03-03 20:43
MOVE ON UP,16275,C Weatherall,5,0,TT253,2,0.015,3.5,[],79244,2022-03-03 20:43
BURGESS MAESTRO,16353,P A Sallis,4,0,T2424,3,0.105,6,[],79244,2022-03-03 20:43
TULLIG ANT,17181,C D Marston,2,0,63312,4,0.0875,5,[],79244,2022-03-03 20:43
FINAL SUPREME,8579,J B Thompson,6,0,46322,5,0.105,4.5,[],79244,2022-03-03 20:43
RETURN ALL,17958,C Weatherall,1,0,TTT14,6,0.0,6,[],79244,2022-03-03 20:43
